2024-09-10 09:15:00+05:30,59,59,47.45,48.55,1033675,5250700
2024-09-10 09:16:00+05:30,48.4,51.95,48.3,51.15,832175,5250700
2024-09-10 09:17:00+05:30,50.9,50.9,46.2,46.45,537975,5250700
2024-09-10 09:18:00+05:30,45.65,46.5,43.85,44.75,543725,5512325
2024-09-10 09:19:00+05:30,44.9,46.8,44.15,45.6,402525,5512325
2024-09-10 09:20:00+05:30,44.85,47,44.3,46.1,480950,5512325
2024-09-10 09:21:00+05:30,46.3,47.35,45.05,46.1,429800,5697175
2024-09-10 09:22:00+05:30,46.1,47.2,45.3,46.4,237825,5697175
2024-09-10 09:23:00+05:30,46.4,48.45,46.15,46.95,326000,5697175
2024-09-10 09:24:00+05:30,46.9,49.5,46.05,49.05,353175,5838875
2024-09-10 09:25:00+05:30,49,49,45.2,47.9,333500,5838875
2024-09-10 09:26:00+05:30,47.8,48.4,44.2,44.25,345250,5838875
2024-09-10 09:27:00+05:30,44.3,45.75,41.4,42.8,319525,5980075
2024-09-10 09:28:00+05:30,43.65,46,43.35,45.7,280425,5980075
2024-09-10 09:29:00+05:30,45.75,46.2,44.3,45.95,290275,5980075
2024-09-10 09:30:00+05:30,45.7,46.2,43.7,43.8,505300,5935775
2024-09-10 09:31:00+05:30,43.95,44.75,42.85,43.85,153150,5935775
2024-09-10 09:32:00+05:30,43.75,43.85,40.7,41.25,265100,5935775
2024-09-10 09:33:00+05:30,41.6,42.2,40.25,41.4,196700,5919650
2024-09-10 09:34:00+05:30,41.8,41.95,38.7,39.3,397750,5919650
2024-09-10 09:35:00+05:30,39.55,40.95,38.2,40.35,297925,5919650
2024-09-10 09:36:00+05:30,40.5,40.5,38,38.35,269450,6219575
2024-09-10 09:37:00+05:30,38.6,38.9,37,37,355525,6219575
2024-09-10 09:38:00+05:30,37.5,39.1,36.8,38.35,283350,6219575
2024-09-10 09:39:00+05:30,38.3,38.7,37.2,37.35,231925,6363025
2024-09-10 09:40:00+05:30,37.05,38.05,35.75,36.15,291900,6363025
2024-09-10 09:41:00+05:30,36.35,37.55,35.4,36.8,233400,6363025
2024-09-10 09:42:00+05:30,37.2,37.85,35.3,37.5,248850,6483275
2024-09-10 09:43:00+05:30,37.5,38.2,36.15,36.45,277225,6483275
2024-09-10 09:44:00+05:30,36.55,37,35.6,35.9,138825,6483275
2024-09-10 09:45:00+05:30,36,36.4,34.35,35.1,306325,6583775
2024-09-10 09:46:00+05:30,34.9,35.3,33.6,34,425275,6583775
2024-09-10 09:47:00+05:30,34.15,35.4,33.1,33.6,272650,6583775
2024-09-10 09:48:00+05:30,33.8,35,33.7,34.15,230525,6623600
2024-09-10 09:49:00+05:30,34.2,34.3,32.1,32.65,299875,6623600
2024-09-10 09:50:00+05:30,32.85,34.75,32.25,34.65,258975,6623600
2024-09-10 09:51:00+05:30,34.35,34.75,33.65,34.2,169150,6703250
2024-09-10 09:52:00+05:30,34.25,36,33.3,33.3,560150,6703250
2024-09-10 09:53:00+05:30,33.65,34.2,32.5,32.9,339125,6703250
2024-09-10 09:54:00+05:30,32.95,32.95,31.25,31.8,390375,7045450
2024-09-10 09:55:00+05:30,31.8,33.1,31.8,32.7,259450,7045450
2024-09-10 09:56:00+05:30,32.5,32.9,31.9,31.9,162175,7045450
2024-09-10 09:57:00+05:30,31.75,32.3,30.75,31.95,226125,7132925
2024-09-10 09:58:00+05:30,32.15,32.55,31.4,32.1,227850,7132925
2024-09-10 09:59:00+05:30,32,32.1,30.25,31.1,211200,7132925
2024-09-10 10:00:00+05:30,31.05,31.05,29.05,29.3,297600,7246400
2024-09-10 10:01:00+05:30,29.5,29.5,28.1,29.2,329725,7246400
2024-09-10 10:02:00+05:30,29.1,30.65,29.1,29.55,203900,7246400
2024-09-10 10:03:00+05:30,29.6,30.45,29.25,30.15,145550,7337825
2024-09-10 10:04:00+05:30,30.15,31.4,29.8,31.25,139650,7337825
2024-09-10 10:05:00+05:30,31.35,31.8,30.5,31.35,245100,7337825
2024-09-10 10:06:00+05:30,31.3,31.6,29.7,29.7,147275,7425700
2024-09-10 10:07:00+05:30,29.75,30,28.7,29.45,173800,7425700
2024-09-10 10:08:00+05:30,29.6,30.15,29,29.6,97225,7425700
2024-09-10 10:09:00+05:30,29.5,30.4,29.5,29.85,138700,7481450
2024-09-10 10:10:00+05:30,29.9,29.9,28.6,28.65,89075,7481450
2024-09-10 10:11:00+05:30,28.6,28.95,27.25,27.9,245550,7481450
2024-09-10 10:12:00+05:30,27.9,28.75,26.3,27,288375,7537950
2024-09-10 10:13:00+05:30,27.15,27.95,27.1,27.7,155425,7537950
2024-09-10 10:14:00+05:30,27.7,28.15,27.1,28,114325,7537950
2024-09-10 10:15:00+05:30,28.05,29.25,28,28.8,223125,7613825
2024-09-10 10:16:00+05:30,28.75,29.1,28.05,28.85,128025,7613825
2024-09-10 10:17:00+05:30,28.8,28.85,27.25,27.6,263325,7613825
2024-09-10 10:18:00+05:30,27.6,28.35,27.6,28,97325,7619250
2024-09-10 10:19:00+05:30,28,28.8,27.8,28.35,137850,7619250
2024-09-10 10:20:00+05:30,28.45,29.7,28.3,29.2,195525,7619250
2024-09-10 10:21:00+05:30,29.2,30.35,28.8,29.8,167550,7587575
2024-09-10 10:22:00+05:30,29.75,30.3,29.1,29.15,81425,7587575
2024-09-10 10:23:00+05:30,29.2,30.2,29,30,67100,7587575
2024-09-10 10:24:00+05:30,30.05,30.9,29.9,30.65,94150,7607400
2024-09-10 10:25:00+05:30,30.55,32,30.3,31.95,224450,7607400
2024-09-10 10:26:00+05:30,31.8,32.5,31.15,31.9,215050,7607400
2024-09-10 10:27:00+05:30,31.9,32.6,30.6,30.65,173525,7636025
2024-09-10 10:28:00+05:30,30.9,31.2,29.55,29.75,138325,7636025
2024-09-10 10:29:00+05:30,29.9,30.95,29.1,30.2,141225,7636025
2024-09-10 10:30:00+05:30,30.3,31.15,30.2,31,129900,7654175
2024-09-10 10:31:00+05:30,31.15,31.85,30.4,30.55,133525,7654175
2024-09-10 10:32:00+05:30,30.8,32.5,30.8,31.35,151225,7654175
2024-09-10 10:33:00+05:30,31.45,32.2,31.1,31.85,79200,7644550
2024-09-10 10:34:00+05:30,31.75,32.5,30.95,32,122750,7644550
2024-09-10 10:35:00+05:30,32.15,32.75,31.3,31.55,161850,7644550
2024-09-10 10:36:00+05:30,31.5,32.2,31.35,31.9,83675,7709750
2024-09-10 10:37:00+05:30,32.15,33.3,31.9,32.25,194525,7709750
2024-09-10 10:38:00+05:30,32.2,33.3,32.1,33.05,114900,7709750
2024-09-10 10:39:00+05:30,32.85,33.45,32.45,33,146150,7673625
2024-09-10 10:40:00+05:30,33,33.2,32.05,32.4,115850,7673625
2024-09-10 10:41:00+05:30,32.25,32.5,30.3,31.2,233425,7673625
2024-09-10 10:42:00+05:30,31,31.1,29.55,30.8,181500,7705925
2024-09-10 10:43:00+05:30,30.95,32.9,30.9,32.1,139600,7705925
2024-09-10 10:44:00+05:30,32.15,32.45,30.9,31.6,100850,7705925
2024-09-10 10:45:00+05:30,31.75,31.75,30.4,31.05,69475,7678875
2024-09-10 10:46:00+05:30,31.1,31.1,27.8,29.4,288550,7678875
2024-09-10 10:47:00+05:30,29.4,31.3,29.35,30.95,106575,7678875
2024-09-10 10:48:00+05:30,30.95,31.9,30.65,31.75,74075,7666125
2024-09-10 10:49:00+05:30,31.75,32.5,31.3,32.25,86125,7666125
2024-09-10 10:50:00+05:30,32.2,32.2,31.15,31.95,65825,7666125
2024-09-10 10:51:00+05:30,32,32.25,30.8,31.65,77075,7674750
2024-09-10 10:52:00+05:30,31.7,33,31.65,32.9,155450,7674750
2024-09-10 10:53:00+05:30,32.75,33.75,32.35,32.9,134950,7674750
2024-09-10 10:54:00+05:30,32.65,33.6,31.65,33.35,91075,7657850
2024-09-10 10:55:00+05:30,33.25,34,32.3,32.3,146525,7657850
2024-09-10 10:56:00+05:30,32.15,33.7,32.05,32.8,102175,7657850
