date,open,high,low,close,volume,oi
2024-10-14 09:15:00+05:30,2758.9,2758.9,2751.2,2754.5,116751,0
2024-10-14 09:16:00+05:30,2754.55,2760.15,2754.05,2758.95,44938,0
2024-10-14 09:17:00+05:30,2758.95,2759.9,2753.65,2755.1,42514,0
2024-10-14 09:18:00+05:30,2755.15,2756.8,2751.4,2756.5,49308,0
2024-10-14 09:19:00+05:30,2756.5,2756.5,2753.1,2753.1,35982,0
2024-10-14 09:20:00+05:30,2753.1,2757,2753.1,2755.2,23550,0
2024-10-14 09:21:00+05:30,2755.2,2755.2,2748.2,2750.45,55582,0
2024-10-14 09:22:00+05:30,2750.25,2750.85,2745.6,2745.6,36952,0
2024-10-14 09:23:00+05:30,2747.65,2750.45,2746.25,2750.45,15407,0
2024-10-14 09:24:00+05:30,2750,2750.8,2748.95,2749.95,18382,0
2024-10-14 09:25:00+05:30,2749.95,2750,2746,2746.9,22291,0
2024-10-14 09:26:00+05:30,2747.15,2747.15,2744.2,2747,34914,0
2024-10-14 09:27:00+05:30,2747,2747.1,2743,2744.35,29407,0
2024-10-14 09:28:00+05:30,2744.35,2747.1,2743.55,2747.1,19429,0
2024-10-14 09:29:00+05:30,2747.5,2749.85,2747.05,2748.75,23951,0
2024-10-14 09:30:00+05:30,2748.75,2750.4,2748.75,2749.1,13637,0
2024-10-14 09:31:00+05:30,2749.1,2751.85,2749.1,2750.5,23029,0
2024-10-14 09:32:00+05:30,2750.7,2750.7,2748.6,2749.2,13681,0
2024-10-14 09:33:00+05:30,2749.2,2751.6,2749.05,2750.95,11269,0
2024-10-14 09:34:00+05:30,2750.95,2751.95,2750.2,2751.55,8185,0
2024-10-14 09:35:00+05:30,2751.5,2753.1,2751.15,2751.45,15938,0
2024-10-14 09:36:00+05:30,2751.95,2752.55,2751.4,2751.45,7787,0
2024-10-14 09:37:00+05:30,2751.45,2751.8,2748.8,2748.95,21251,0
2024-10-14 09:38:00+05:30,2749.15,2751.6,2749,2751.6,15818,0
2024-10-14 09:39:00+05:30,2751.6,2751.8,2750.25,2750.3,6152,0
2024-10-14 09:40:00+05:30,2750.5,2751,2749.65,2750.3,7499,0
2024-10-14 09:41:00+05:30,2750.3,2751,2750,2751,7876,0
2024-10-14 09:42:00+05:30,2751,2753.6,2750.3,2751.95,32336,0
2024-10-14 09:43:00+05:30,2751.95,2753.75,2751.05,2753.35,13074,0
2024-10-14 09:44:00+05:30,2753.75,2756,2753.35,2754.75,27031,0
2024-10-14 09:45:00+05:30,2755,2756,2753.65,2755,59250,0
2024-10-14 09:46:00+05:30,2755,2755.6,2754.15,2755,33079,0
2024-10-14 09:47:00+05:30,2755,2755,2752.1,2754.6,34107,0
2024-10-14 09:48:00+05:30,2754.6,2755,2753.4,2753.4,16083,0
2024-10-14 09:49:00+05:30,2753.4,2755.3,2753.05,2755,29341,0
2024-10-14 09:50:00+05:30,2755.4,2756,2754.7,2755.9,31097,0
2024-10-14 09:51:00+05:30,2755,2755.85,2754.3,2754.65,10929,0
2024-10-14 09:52:00+05:30,2754.65,2758,2754.2,2755.85,25719,0
2024-10-14 09:53:00+05:30,2756.1,2757,2755.55,2757,7878,0
2024-10-14 09:54:00+05:30,2757,2757,2754.95,2755.45,15088,0
2024-10-14 09:55:00+05:30,2755.45,2757,2754.5,2757,15669,0
2024-10-14 09:56:00+05:30,2757,2757.85,2756.35,2757,30981,0
2024-10-14 09:57:00+05:30,2757.45,2757.7,2756.45,2756.5,41097,0
2024-10-14 09:58:00+05:30,2756.5,2756.5,2755.6,2756.3,17057,0
2024-10-14 09:59:00+05:30,2756.35,2756.45,2755,2755,22051,0
2024-10-14 10:00:00+05:30,2755,2757.6,2755,2757.4,24937,0
2024-10-14 10:01:00+05:30,2757.35,2757.6,2756.1,2757.15,22404,0
2024-10-14 10:02:00+05:30,2756.15,2757,2754.1,2754.9,13985,0
2024-10-14 10:03:00+05:30,2754.9,2756.1,2754.1,2756.1,29644,0
2024-10-14 10:04:00+05:30,2755.6,2757.3,2755.05,2756.9,12833,0
2024-10-14 10:05:00+05:30,2757,2757,2756.15,2757,8351,0
2024-10-14 10:06:00+05:30,2757,2757,2754.65,2755,12172,0
2024-10-14 10:07:00+05:30,2755,2755.25,2753.5,2754,14840,0
2024-10-14 10:08:00+05:30,2753.85,2754.4,2753,2753.55,6725,0
2024-10-14 10:09:00+05:30,2753.55,2753.55,2751.9,2753,17105,0
2024-10-14 10:10:00+05:30,2753,2755.6,2752.25,2754.3,8776,0
2024-10-14 10:11:00+05:30,2754,2754,2752.05,2752.7,13981,0
2024-10-14 10:12:00+05:30,2752.7,2752.7,2751.7,2752.1,11550,0
2024-10-14 10:13:00+05:30,2752.1,2753,2752,2752.2,5775,0
2024-10-14 10:14:00+05:30,2752.85,2754.65,2752.3,2754.65,3462,0
2024-10-14 10:15:00+05:30,2754.65,2754.95,2754.2,2754.5,5504,0
2024-10-14 10:16:00+05:30,2754.75,2754.75,2753.2,2754.05,4598,0
2024-10-14 10:17:00+05:30,2754.05,2754.1,2753.35,2754,4767,0
2024-10-14 10:18:00+05:30,2754,2754,2752.1,2752.1,7311,0
2024-10-14 10:19:00+05:30,2753,2754.7,2752.15,2753.7,6087,0
2024-10-14 10:20:00+05:30,2753,2753.3,2752.4,2753.2,5196,0
2024-10-14 10:21:00+05:30,2753.2,2754,2752.5,2752.5,6193,0
2024-10-14 10:22:00+05:30,2753.15,2753.15,2751.7,2752.4,6274,0
2024-10-14 10:23:00+05:30,2752.2,2752.7,2751.7,2752.7,4595,0
2024-10-14 10:24:00+05:30,2752.95,2756,2752.1,2755.65,12492,0
2024-10-14 10:25:00+05:30,2755.65,2756.8,2754.5,2756.8,7482,0
2024-10-14 10:26:00+05:30,2755.85,2757,2755.6,2756.5,12258,0
2024-10-14 10:27:00+05:30,2756.05,2756.55,2755,2755.9,6159,0
2024-10-14 10:28:00+05:30,2755.9,2756.2,2754.6,2755.15,7770,0
2024-10-14 10:29:00+05:30,2755.15,2755.2,2754.2,2754.75,3705,0
2024-10-14 10:30:00+05:30,2754.75,2754.75,2752.95,2753.55,7611,0
2024-10-14 10:31:00+05:30,2753.55,2754.4,2753.1,2754.4,6493,0
2024-10-14 10:32:00+05:30,2754.4,2754.4,2753.1,2753.25,7574,0
2024-10-14 10:33:00+05:30,2753.25,2753.25,2752.5,2752.95,3576,0
2024-10-14 10:34:00+05:30,2752.95,2753.15,2752.5,2753,5022,0
2024-10-14 10:35:00+05:30,2753,2753.1,2752.5,2752.7,8167,0
2024-10-14 10:36:00+05:30,2752.7,2752.7,2751,2751.25,15297,0
2024-10-14 10:37:00+05:30,2751.25,2751.25,2747.4,2748,42143,0
2024-10-14 10:38:00+05:30,2748.2,2748.4,2747,2747.65,14410,0
2024-10-14 10:39:00+05:30,2747.65,2748.5,2747.05,2747.4,6560,0
2024-10-14 10:40:00+05:30,2747.4,2747.4,2745.1,2746.35,25868,0
2024-10-14 10:41:00+05:30,2746.4,2747.6,2746,2747,8112,0
2024-10-14 10:42:00+05:30,2747,2747.6,2747,2747.15,5691,0
2024-10-14 10:43:00+05:30,2747.15,2747.25,2746.15,2746.35,8341,0
2024-10-14 10:44:00+05:30,2746.35,2747.75,2743.9,2747.55,39264,0
2024-10-14 10:45:00+05:30,2747.25,2747.7,2746.95,2747.7,5831,0
2024-10-14 10:46:00+05:30,2747.7,2748.55,2747.65,2748.1,7475,0
2024-10-14 10:47:00+05:30,2748.1,2748.1,2745.5,2746.1,14630,0
2024-10-14 10:48:00+05:30,2746.1,2746.1,2745,2745,9156,0
2024-10-14 10:49:00+05:30,2745.35,2746,2744.1,2744.5,14353,0
2024-10-14 10:50:00+05:30,2744.5,2745.45,2743.3,2743.8,15322,0
2024-10-14 10:51:00+05:30,2743.8,2744.85,2743.8,2744.25,9499,0
2024-10-14 10:52:00+05:30,2744.25,2744.3,2743.5,2744,10648,0
2024-10-14 10:53:00+05:30,2744,2745.4,2743.95,2744.5,7224,0
2024-10-14 10:54:00+05:30,2744.5,2745.55,2744.05,2745.5,9284,0
2024-10-14 10:55:00+05:30,2745.55,2746,2745,2745.4,5882,0
2024-10-14 10:56:00+05:30,2745.4,2745.4,2744.15,2744.3,17553,0
2024-10-14 10:57:00+05:30,2744.3,2745,2743.8,2744.9,10163,0
2024-10-14 10:58:00+05:30,2744.9,2744.9,2744.05,2744.45,3522,0
2024-10-14 10:59:00+05:30,2744.45,2744.85,2744,2744.5,6006,0
2024-10-14 11:00:00+05:30,2744.5,2744.6,2741,2743.35,33694,0
2024-10-14 11:01:00+05:30,2743.35,2744.1,2742.8,2743.05,7422,0
2024-10-14 11:02:00+05:30,2742.8,2742.8,2741,2741.2,11710,0
2024-10-14 11:03:00+05:30,2741.2,2741.4,2740.05,2740.55,12226,0
2024-10-14 11:04:00+05:30,2740.55,2740.55,2737.6,2740.1,57466,0
2024-10-14 11:05:00+05:30,2739.5,2740.6,2739.1,2739.1,6380,0
2024-10-14 11:06:00+05:30,2739.2,2739.3,2737.55,2739.05,15166,0
2024-10-14 11:07:00+05:30,2739.05,2741.45,2738.8,2741.45,7464,0
2024-10-14 11:08:00+05:30,2741.45,2742.3,2740.95,2742.25,11329,0
2024-10-14 11:09:00+05:30,2742,2742.25,2741.3,2741.85,3659,0
2024-10-14 11:10:00+05:30,2741.85,2742.3,2741.3,2741.65,5593,0
2024-10-14 11:11:00+05:30,2741.65,2741.65,2740.25,2740.8,6616,0
2024-10-14 11:12:00+05:30,2740.8,2742,2739.6,2742,15261,0
2024-10-14 11:13:00+05:30,2742.25,2744,2742,2742.65,7419,0
2024-10-14 11:14:00+05:30,2742.8,2744.4,2742.5,2744.25,8026,0
2024-10-14 11:15:00+05:30,2744,2746.8,2744,2745.15,19335,0
2024-10-14 11:16:00+05:30,2745.15,2746,2744.9,2745.9,6642,0
2024-10-14 11:17:00+05:30,2745.55,2745.55,2745,2745.1,8135,0
2024-10-14 11:18:00+05:30,2745.1,2746.5,2745,2746.5,4020,0
2024-10-14 11:19:00+05:30,2746.5,2747,2745.25,2746.1,10917,0
2024-10-14 11:20:00+05:30,2746.1,2747.15,2745.7,2746.9,7933,0
2024-10-14 11:21:00+05:30,2746.9,2747,2746.1,2746.5,5270,0
2024-10-14 11:22:00+05:30,2746.5,2748.2,2746.25,2747.85,6526,0
2024-10-14 11:23:00+05:30,2747.85,2747.9,2745.9,2747.5,14543,0
2024-10-14 11:24:00+05:30,2746.9,2747.9,2745.9,2747.85,7433,0
2024-10-14 11:25:00+05:30,2747.6,2749,2747.6,2748.6,8408,0
2024-10-14 11:26:00+05:30,2749,2749,2747.9,2748.35,8609,0
2024-10-14 11:27:00+05:30,2748.55,2749.55,2747.6,2748,6469,0
2024-10-14 11:28:00+05:30,2748,2748.95,2747.4,2748.6,5278,0
